image_path,text
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/853.jpg,"p = { \frac { A _ { H } } { 4 l _ { P } ^ { 2 } } } { \frac { \beta _ { 0 } } { \beta } } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/854.jpg,"S _ { H } [ x , p ] = \int d t \Big \{ p \frac { d x } { d t } - \frac { p ^ { 2 } } { 2 } - V ( x ) \Big \} ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/855.jpg,"F ( i , j , n , r ) = i ! j ! / [ n + r - i ) ! ( n + s - r - j ) ! ]"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/856.jpg,p ^ { + } = \sum _ { i } \frac { N _ { i } } { g _ { i } ^ { 2 } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/857.jpg,M ^ { \dagger } = \left( \begin{array} { c c } { 1 } & { 0 } \\ { Y } & { 1 } \\ \end{array} \right) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/858.jpg,"U ( s ; \beta ) v = \sum _ { t \sim s } E _ { t } ^ { ( \beta ) } ( z ) \otimes R _ { t } ^ { ( \beta ) } v ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/859.jpg,{ \bar { \psi } } ( z ) \equiv e ^ { i q } e ^ { \pi ( 0 ) \ln z } e ^ { \sum _ { n > 0 } \frac { A ^ { \dag } ( n ) } { \sqrt { n } } z ^ { n } } e ^ { - \sum _ { n > 0 } \frac { a ( n ) } { \sqrt { n } } z ^ { - n } }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/860.jpg,L _ { 3 } = \left( \begin{matrix} { 0 } & { - i } & { 0 } & { 0 } \\ { i } & { 0 } & { 0 } & { 0 } \\ { 0 } & { 0 } & { 0 } & { 0 } \\ { 0 } & { 0 } & { 0 } & { 0 } \\ \end{matrix} \right) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/861.jpg,"\beta - \beta _ { \mathrm { c } } \sim \delta \ln \delta , \qquad \langle 0 | H | 0 \rangle \sim \delta ^ { 2 } \ln \delta ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/862.jpg,\left( \begin{array} { c c } { \lambda } & { S } \\ { A } & { - \lambda ^ { t } } \\ \end{array} \right)
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/863.jpg,"( \Gamma _ { d i v } ^ { ( n ) } , S ) = \sigma \Gamma _ { d i v } ^ { ( n ) } = 0 ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/864.jpg,\omega ^ { \prime } = 2 f _ { t t } d f _ { t x } \wedge d f _ { t t } + \frac { 3 } { 2 } d f _ { x } \wedge d f _ { t x }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/865.jpg,d _ { p } = 2 ^ { 7 - 2 p } \pi ^ { \frac { 9 - 3 p } { 2 } } \Gamma ( \frac { 7 - p } { 2 } )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/866.jpg,{ \cal G } ^ { a } ( { \bf r } ) = D _ { i } ^ { a } \Pi _ { i } ^ { a } ( { \bf r } ) = \partial _ { i } \Pi _ { i } ^ { a } ( { \bf r } ) + g f ^ { a b c } A _ { i } ^ { b } ( { \bf r } ) \Pi _ { i } ^ { c } ( { \bf r } ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/867.jpg,"\frac { \partial } { \partial T _ { k } } d S = d \Omega _ { k } , \frac { \partial } { \partial \bar { T } _ { k } } d S = d \tilde { \Omega } _ { k } , \frac { \partial } { \partial X } d S = d \Omega _ { 0 } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/868.jpg,"\begin{array} { r l } { \displaystyle \Delta _ { \pm } } & { = \displaystyle \frac { c } { 2 4 } \pm \left( I _ { H } ^ { \pm } - 2 I _ { S } ^ { \pm } - I _ { C } ^ { \pm } - I _ { W } ^ { \pm } \right) + \displaystyle \frac { 1 } { 2 \pi } \Sigma _ { \pm } } \\ { } & { \mp \displaystyle \frac { 1 } { 2 \pi } \displaystyle \int _ { - \infty } ^ { \infty } \displaystyle \frac { d x } { 2 \pi } \varphi _ { \pm } ^ { , } ( x ) { \cal Q } _ { \pm } ( x ) \: , } \\ \end{array}"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/869.jpg,{ \cal R } = \int d x \biggl \{ \bigl [ ( D _ { \mu } \phi ) ^ { * } \gamma ^ { \mu } + N \phi ^ { * } \gamma ^ { 5 } - { \frac { i } { \kappa } } \phi ^ { * } ( | \phi | ^ { 2 } - v ^ { 2 } ) \bigr ] \gamma ^ { 0 } \psi \biggr \} .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/870.jpg,\begin{array} { l } { S _ { a 0 } ^ { a } | \Omega \rangle = p | \Omega \rangle } \\ { \ } \\ { S _ { a 0 } ^ { a } | \bar { \Omega } \rangle = - \bar { p } | \bar { \Omega } \rangle } \\ \end{array}
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/871.jpg,"\beta F \left( \beta \right) = \int E \left( \beta \right) + C ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/872.jpg,S = \frac { k } { 4 \pi } \int d ^ { 2 } z \left( E _ { \mu \nu } ( r ) \partial r ^ { \mu } \bar { \partial } r ^ { \nu } + F ( r ) \partial x _ { + } \bar { \partial } x _ { - } \right) + \frac { 1 } { 4 \pi } \int d ^ { 2 } z \sqrt { g } R \Phi ( r ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/873.jpg,\bar { f } _ { i j } \dot { q } _ { j } - { \frac { \partial V } { \partial q _ { i } } } = 0
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/874.jpg,e ^ { \prime } = \frac { e } { ( 1 - 2 x \gamma + \gamma ^ { 2 } x ^ { 2 } ) ^ { 2 } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/875.jpg,"d s ^ { 2 } = - d t ^ { 2 } + v _ { i } a ^ { 2 } ( t _ { 0 } ) d t d X ^ { i } + a ^ { 2 } ( t ) ( d X ^ { i } ) ^ { 2 } , \qquad \mathrm { f o r } \qquad t > t _ { 0 }"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/876.jpg,2 \lambda _ { \gamma } \lambda _ { \delta } P ^ { \gamma \delta } { } _ { \alpha \beta } - \lambda _ { \gamma } F ^ { \gamma } { } _ { \alpha \beta } - K _ { \alpha \beta } = 0 .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/877.jpg,"{ \mathrm { g } _ { 6 } = \mathrm { g } _ { 2 } ^ { - 1 / 3 } = e ^ { - \phi _ { 0 } / 3 } , }"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/878.jpg,3 0 Z = \exp \int d ^ { 4 } x N ^ { 2 } F ( \theta / N ) \equiv \exp [ - \int d ^ { 4 } x W ( \theta ) ] .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/879.jpg,\tau \rightarrow \tau + 1
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/880.jpg,"S [ h _ { g } , X ] = \frac { 1 } { 4 \pi \alpha ^ { \prime } } \int \sqrt { h } h ^ { a b } \partial _ { a } X ^ { \mu } \partial _ { b } X ^ { \mu }"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/881.jpg,"( n _ { e } , n _ { m } ) \longrightarrow ( n _ { e } + 2 n _ { m } , n _ { m } ) ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/882.jpg,"{ \frac { [ n ^ { \prime } ] _ { 0 } } { n _ { 0 } b _ { 0 } } } = - { \frac { 8 \pi G _ { 5 } } { 3 c ^ { 4 } } } ( \sigma - 3 \wp - 2 \varrho c ^ { 2 } ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/883.jpg,S _ { 1 2 } = \frac { 3 ( \mathrm { \boldmath \sigma } ^ { ( 1 ) } \cdot { \bf r } ) ( \mathrm { \boldmath \sigma } ^ { ( 2 ) } \cdot { \bf r } ) } { r ^ { 2 } } - \mathrm { \boldmath \sigma } ^ { ( 1 ) } \cdot \mathrm { \boldmath \sigma } ^ { ( 2 ) }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/884.jpg,g _ { 4 } ( A - B ) \bar { H } ^ { 2 } + \bar { g } _ { 4 } ( A + B ) H ^ { 2 }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/885.jpg,\Psi \rightarrow \Psi _ { 0 } ( x ) \exp ( \pm i \int \sqrt { k ^ { 2 } + \frac { m ^ { 2 } } { H ^ { 2 } \eta ^ { 2 } } }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/886.jpg,\partial _ { \mu } A ^ { \mu } { } ^ { a } ( x ) - g f ^ { a b i } a _ { \mu } ^ { i } ( x ) A ^ { \mu } { } ^ { b } ( x ) : = ( D _ { \mu } [ a ] A ^ { \mu } ) ^ { a } = 0 .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/887.jpg,"\frac { M _ { m p } ^ { 2 } ( K ) } { K } = \frac { M _ { p _ { 1 } } ^ { 2 } ( n ) } { n } + \frac { M _ { p _ { 2 } } ^ { 2 } ( K - n ) } { K - n } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/888.jpg,S = i m \bar { \Psi } \Psi + \beta \bar { \Psi } \Gamma _ { \mu } \Psi \bar { \Psi } \Gamma _ { \mu } \Psi
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/889.jpg,"[ \xi , \eta ] = 3 D a d _ { r _ { + } ( \xi ) } ^ { \ast } \eta - a d _ { r _ { - } ( \eta ) } ^ { \ast } \xi"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/890.jpg,"{ [ } \stackrel { 1 } { \bar { j } } ( \bar { x } _ { 1 } ) , \stackrel { 2 } { \bar { u } } ( \bar { x } _ { 2 } ) ] = \delta ( \bar { x } _ { 1 2 } ) \stackrel { 2 } { \bar { u } } ( \bar { x } _ { 2 } ) C \ ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/891.jpg,\exp \left( i p _ { \mu } X ^ { \mu } \right) \rightarrow \hat { v } _ { p } = \hat { h } ^ { k _ { 2 } }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/892.jpg,"{ \prod } _ { \mu \nu \rho , \alpha \beta \gamma } ^ { ( 3 ) } = \sum _ { \mathrm { s y m m } } \left[ \pi _ { \mu \alpha } \pi _ { \nu \beta } \pi _ { \rho \gamma } - \frac { 3 } { 5 } \pi _ { \mu \nu } \pi _ { \alpha \beta } \pi _ { \rho \gamma } \right] ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/893.jpg,"S = - \frac { 1 } { g ^ { 2 } } T r \left( \frac { 1 } { 4 } [ A _ { \mu } , A _ { \nu } ] [ A _ { \mu } , A _ { \nu } ] + 8 \alpha ^ { 2 } A _ { \mu } A _ { \mu } \right) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/894.jpg,Q ( s ) = \sum _ { n } \frac { 1 } { 2 \Gamma ( s ) } \sqrt { \frac { b } { a } } \int _ { 0 } ^ { \infty } d t e ^ { - t \left( c - \frac { b ^ { 2 } } { 8 a } \right) } t ^ { s - 1 } K _ { \frac { 1 } { 4 } } \left( \frac { b ^ { 2 } t } { 8 a } \right)
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/895.jpg,M _ { 1 } = M _ { 2 } = E _ { 0 } = y _ { 0 } = k \quad ; \quad k \ge 1 .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/896.jpg,"\Delta S _ { \mathrm { c l } } = { \frac { { \cal A } _ { i I } ^ { \prime } } { 2 \pi } } \int d ^ { 2 } z \partial Z ^ { i } \bar { \partial } \bar { Z } ^ { I } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/897.jpg,"\psi = ( \varphi _ { 0 } + e _ { 1 } \varphi _ { 1 } ) + e _ { 2 } ( \varphi _ { 2 } + e _ { 1 } \varphi _ { 3 } ) + e _ { 4 } ( \varphi _ { 4 } + e _ { 1 } \varphi _ { 5 } ) + e _ { 6 } ( \varphi _ { 6 } + e _ { 1 } \varphi _ { 7 } ) \quad ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/898.jpg,"[ \hat { K } _ { 3 } , \Phi _ { k } ] = k \Phi _ { k } ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/899.jpg,"\{ Q _ { B } , \eta _ { 0 } \} = 0 , \quad Q _ { B } ^ { 2 } = \eta _ { 0 } ^ { 2 } = 0 ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/900.jpg,x ^ { \mu } ( t ) = { \hat { x } } ^ { \mu } ( t ) + \delta x ^ { \mu } ( t )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/901.jpg,"\tilde { \alpha } ( \xi _ { 1 } , \xi _ { 2 } ) = \int d \lambda _ { 1 } d \lambda _ { 2 } \quad \psi _ { \lambda _ { 1 } , \lambda _ { 2 } } ^ { m l } ( \xi _ { 1 } , \xi _ { 2 } ) \quad \alpha ( \lambda _ { 1 } , \lambda _ { 2 } ) \quad ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/902.jpg,"c B _ { x } = - \beta E _ { y } , \quad c B _ { y } = \beta E _ { x } , \quad c B _ { z } = 0 ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/903.jpg,Y ( \rho ) = 4 e ^ { 2 h ( \rho ) } + \left( a ( \rho ) - 1 \right) ^ { 2 } = 4 \rho \tanh \rho \quad
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/904.jpg,\mu ^ { 2 } ( \phi _ { 0 } ) = m ^ { 2 } + { \frac { \lambda } { 2 } } \phi _ { 0 } ^ { 2 } + { \frac { \lambda } { 2 } } I _ { 0 } ^ { 2 } ( \mu )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/905.jpg,"\left( - \nabla ^ { 2 } + U ^ { \prime \prime } ( \varphi ) \right) \psi _ { n } = \lambda _ { n } \psi _ { n } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/906.jpg,"\mathrm { \frac { 1 } { 2 } } ( S _ { m } , S _ { m } ) ^ { a } + V _ { m } ^ { a } S _ { m } = i \hbar \Delta ^ { a } S _ { m } , \qquad \mathrm { \frac { 1 } { 2 } } \{ S _ { m } , S _ { m } \} _ { \alpha } + V _ { \alpha } S _ { m } = i \hbar \Delta _ { \alpha } S _ { m } ;"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/907.jpg,\langle \bar { \psi } ( x ) \psi ( x ) \bar { \psi } ( \tilde { x } ) \psi ( \tilde { x } ) \rangle _ { w } \cong - { \frac { \langle 1 \rangle _ { w } } { ( 4 \pi ) ^ { 2 } } } { \frac { \vert \tilde { x } - x _ { o } \vert ^ { 4 } } { r _ { o } ^ { 4 } } } { \frac { 2 } { \vert x - x _ { o } \vert ^ { 4 } } }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/908.jpg,P _ { \tilde { e } } ( \vec { x } ) = \mathrm { e } ^ { i \tilde { e } A _ { 0 } ( \vec { x } ) / T }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/909.jpg,\gamma _ { a \dot { b } } ^ { m } v _ { m } = v _ { 1 ^ { \prime } } + v _ { 0 ^ { \prime } } \equiv v _ { + }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/910.jpg,"{ \bf \Omega } \wedge { \bf \Omega } = \sum _ { m , n = 2 } ^ { \infty } \Big [ { \frac { \partial { B } _ { n } } { \partial t _ { m } } } - { \frac { \partial { B } _ { m } } { \partial t _ { n } } } + \{ { B } _ { n } , { B } _ { m } \} \Big ] d \lambda \wedge d x \wedge d t _ { m } \wedge d t _ { n }"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/911.jpg,\phi _ { 1 } = \frac { \lambda } { m ^ { 2 } } { \bigg [ } \left( \frac { 1 } { 2 \sqrt { 3 } } + \frac { 3 } { 4 \pi } \right) \frac { 1 } { \cosh ^ { 2 } ( m x / 2 ) } - \frac { \sqrt { 3 } } { 4 } ( m \partial _ { m } + 2 \lambda \partial _ { \lambda } ) { \bigg ] } \phi _ { \mathrm { k i n k } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/912.jpg,"\delta _ { \lambda } S _ { m i n } = ( S _ { m i n } , S _ { m i n } ) \cdot \lambda = 0 ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/913.jpg,W _ { \mathrm { t r e e } } = { \frac { 1 } { 3 } } h _ { \alpha \beta \gamma } ( M ^ { i } ) Q ^ { \alpha } Q ^ { \beta } Q ^ { \gamma } + { \frac { 1 } { 3 } } h _ { i \alpha \beta } ( M ^ { i } ) Q _ { \mathrm { h i d } } ^ { \alpha } Q _ { \mathrm { h i d } } ^ { \beta } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/914.jpg,"P W = \{ q \in { \bf R } ^ { r } | \ \rho \cdot q > 0 , \quad \rho \in \Pi \} ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/915.jpg,{ \cal M } \sim \Big ( A + B q ^ { 2 } + \ldots + \alpha \kappa ^ { 4 } \frac 1 { q ^ { 2 } } + \beta _ { 1 } \kappa ^ { 4 } \ln ( - q ^ { 2 } ) + \beta _ { 2 } \kappa ^ { 4 } \frac { m } { \sqrt { - q ^ { 2 } } } + \ldots \Big )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/916.jpg,\gamma _ { 5 } D + D \gamma _ { 5 } = a D \gamma _ { 5 } D g ( \gamma _ { 5 } D )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/917.jpg,G _ { - { \frac { 2 } { 3 } } } ^ { - } = G _ { - { \frac { 2 } { 3 } } } ^ { + } { G _ { 0 } ^ { + } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/918.jpg,E _ { k } ( T ) = ( 1 / 2 ) \hbar \omega _ { k } + \frac { \hbar \omega _ { k } } { \exp ( \beta \hbar \omega _ { k } ) - 1 } = \frac { \hbar \omega _ { k } } { 2 } \mathrm { c o t h } \left[ \frac { \beta \hbar \omega _ { k } } { 2 } \right] .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/919.jpg,"\left[ F , G \right] _ { D } = \left[ F , G \right] _ { P B }"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/920.jpg,T ^ { \mu \nu } = + \frac { 2 } { \sqrt { \gamma } } \frac { \delta I } { \delta \gamma _ { \mu \nu } }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/921.jpg,"\beta \left( U _ { n } - 2 \eta + U _ { n } ^ { - 1 } \right) G _ { N M } ^ { n m } = - \delta _ { n - m } , M < n < N ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/922.jpg,\dot { x } = \left[ \frac { \i } { \hbar } \left( \xi ^ { 4 } - q ^ { 4 } \right) + q \left( \xi ^ { 2 } + q ^ { 2 } \right) p { \mit \Lambda } ^ { 2 } \right] K ^ { 2 }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/923.jpg,"D ^ { + + } \rightarrow \nabla ^ { + + } = D ^ { + + } + i g V ^ { + + } ( x _ { A } , \theta ^ { + } , \bar { \theta } ^ { + } , u )"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/924.jpg,"L _ { \Sigma + } = \epsilon ^ { \mu \nu \rho \sigma } \bigg [ \dots + \bigg ( C - { \frac { B ^ { 2 } } { 4 A } } \bigg ) \Sigma _ { \mu \nu } ^ { + a b } \Sigma _ { \rho \sigma a b } ^ { + } - { \frac { B E } { 2 A } } G _ { \mu \nu } ^ { + a b } \Sigma _ { \rho \sigma a b } ^ { + } + \dots \bigg ] ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/925.jpg,"{ \hat { \cal A } } = \sum _ { n = 0 } ^ { \infty } g _ { s t r i n g } ^ { - { \cal \xi } } { \hat { \cal A } } ^ { n } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/926.jpg,S = \int _ { \tau ^ { \prime } } ^ { \tau ^ { \prime \prime } } d \tau \left( p _ { \mu } \dot { x } ^ { \mu } - N { \cal H } _ { 0 } \right) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/927.jpg,\rho ^ { - 1 } { \frac { d } { d \rho } } \left( \left( \rho ^ { 4 } - b ^ { 4 } \right) \rho { \frac { d f } { d \rho } } \right) - k ^ { 2 } f = 0
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/928.jpg,\frac { 1 } { 2 \pi } c ^ { ( f ) } : e ^ { \mp i 2 \sqrt { \pi } \sqrt { \frac { \pi } { \pi + g N } } U _ { 1 f } \Phi ^ { ( 1 ) } ( x ) } : _ { M ^ { ( 1 ) } } \prod _ { I = 2 } ^ { N } : e ^ { \mp i 2 \sqrt { \pi } U _ { I f } \Phi ^ { ( I ) } ( x ) } : _ { M ^ { ( I ) } } e ^ { \pm i \frac { \theta } { N } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/929.jpg,\frac { 1 } { \sqrt { - G } } \partial _ { \tau } ( \sqrt { - G } G ^ { \tau \tau } \partial _ { \tau } \Phi ) + \frac { 1 } { \sqrt { - G } } \partial _ { \xi } ( \sqrt { - G } \partial _ { \xi } \Phi ) - 2 \lambda ( \Phi ^ { 2 } - v ^ { 2 } ) \Phi = 0 .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/930.jpg,"\delta y _ { 1 2 } ^ { \mu } = e _ { 1 2 } ^ { \mu } , \qquad \delta \bar { y } _ { 1 2 } ^ { \mu } = \bar { e } _ { 1 2 } ^ { \mu } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/931.jpg,\int d ^ { 3 } x \ f * g = \int d ^ { 3 } x \ f g
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/932.jpg,"c _ { 1 } \left\{ A ( \lambda ) \Theta ( \alpha _ { 1 } ) - B ( \lambda ) \Theta ( \alpha _ { 3 } ) \right\} + c _ { 2 } \left\{ C ( \lambda ) \Theta ( \alpha _ { 2 } ) - D ( \lambda ) \Theta ( \alpha _ { 3 } ) \right\} = 0 ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/933.jpg,d s ^ { 2 } = d \sigma ^ { 2 } + b ^ { 2 } ( \sigma ) ( - d t ^ { 2 } + \cosh ^ { 2 } t d \Omega _ { 2 } ^ { 2 } ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/934.jpg,\langle { \cal E } _ { d } | { \cal \vec { E } } _ { d } \rangle = \langle { \cal \vec { E } } _ { d } | { \cal E } _ { d } \rangle = 1
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/935.jpg,"\{ \phi , \chi \} ( x ) \equiv \phi ( x ) * \chi ( x ) - \chi ( x ) * \phi ( x ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/936.jpg,\left( \partial _ { \mu } \partial _ { \nu } \phi \right) A _ { \mu } A _ { \nu } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/937.jpg,O \equiv \partial ^ { 2 } + 2 B \cdot \partial + B ^ { 2 } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/938.jpg,"\lambda = 6 \frac { \kappa ^ { 2 } } { \tilde { \kappa } ^ { 4 } } , \Lambda = \frac { 4 \pi } { \tilde { M } _ { p } ^ { 3 } } \left[ \tilde { \Lambda } + \left( \frac { 4 \pi } { 3 \tilde { M } _ { p } ^ { 3 } } \right) \lambda ^ { 2 } \right]"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/939.jpg,"\frac { d E } { d t } = \frac { 8 { \cal G } } { 5 } m ^ { 2 } l ^ { 4 } \omega ^ { 6 } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/940.jpg,\alpha r = \cosh \left( \alpha \frac { d } { 2 } \right)
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/941.jpg,"z _ { \min } \left( b \right) < z \quad ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/942.jpg,"< \vec { e } , \vec { m } | \vec { e } , \vec { m } > = \sum _ { \vec { k } } e ^ { 2 \pi i \frac { \vec { k } \cdot \vec { e } } { N } } W ( \vec { k } , \vec { m } ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/943.jpg,L = \alpha ( m + \bar { m } ) + \beta ( n + \bar { n } ) + \frac { h } { 2 } ( p + \bar { p } ) + q + \bar { q } \ .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/944.jpg,\beta / | \alpha ^ { ( 1 ) } | \sim 1 .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/945.jpg,{ \frac { d ^ { 2 m + 1 } } { d w ^ { 2 m + 1 } } } w ^ { 2 m + 2 n + 1 } \mid _ { w = 1 } = { \frac { ( 2 ( m + n + 1 ) ) ! } { ( 2 n + 1 ) ! } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/946.jpg,\tilde { T } d \tilde { S } + T d S + \tilde { \phi } d Q + \phi d Q = 0 .
